Date,NestLocation,ObserverLocation,NestStatus,NestCondition,Observer,Temp,Wind-Velocity(mph),Wind-Direction,Precipatation,CloudCover,Equipment,StartTime,EndTime,TimeOfObservation,#BirdsPresent&Plumages,#BirdsonNest,BehaviorofAdults,Approx.#ofEggs,Approx. #ofChicks,AdditionalComments
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1422,0A,0,,,1,Eating something in nest
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1423,0A,0,,,1,Moved around in nest & settled back down right behind tree - sure has gotten big
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1432,1A,1A,On nest,,1,1A just came back - standing on edge of nest - facing N - think it is Mom
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1441,1A,1A,On nest,,1,Mom feeding JR
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1446,1A,1A,On nest,,1,1A on edge of nest facing E - JR down in nest behind tree
5/20/2017,West Nest 2,NNE,H,Good,Mary Hill,64,15,ENE,0,90,Binoc's/Scope,1350,1520,1451-1520,1A,1A,In nest,,1,Mom in nest sitting next to JR - facing W
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1430,2A,0,,,1,On look out branch
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1440,1A,1A,,,1,On look out branch 1A flew away
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1444,2A,1A,On nest,,1,1A on look out branch - 1A on side of nest
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1446,1A,1A,On nest,,1,Mom on side of nest - Dad flew away
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1455,1A,0,,,1,1A on look out branch
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1500,1A,0,,,1,1A on look out branch head buried in feathers
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1504,2A,1A,On nest,,1,Dad back w/food - Mom on look out branch - Dad eating on side of nest - Mom calling out & very alert towards S
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1509,1A,1A,On nest,,1,Mom flew away & came right back to look out branch - Dad eating
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1511,2A,1A,On nest,,1,Dad feeding JR
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1515,1A,1A,On nest,,1,Mom flew away - Dad eating & feeding JR - JR also eating on its own some
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1520,1A,1A,On nest,,1,Dad eating & feeding JR - JR working hard at feeding itself
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1523,1A,1A,In nest,,1,Dad moving stuff around in nest
5/23/2017,West Nest 2,NNE,H,Good,Steve Hill,73,10,,0,0,Binoc's/Scope,1430,1530,1530,1A,1A,On nest,,1,JR must be napping - Dad on side of nest facing E
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1007,0A,0,,,1,Leaves obscuring view of the nest
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1010,1A,0,,,1,Mom on look out branch
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1018-1025,1A,0,,,1,Mom on look out branch - JR in W end of nest
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1045,1A,0,,,1,Mom still on branch
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1046,2A,1A,On nest,,1,Dad returned w/food
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1047,1A,1A,On nest,,1,Mom flew away - Dad standing on nest - JR maybe eating
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1058,1A,1A,On nest,,1,Dad on W side of nest
5/25/2017,West Nest 2,NNE,H,Good,Steve Hill,63,6,S,90,100,Binoc's/Scope,1007,1110,1058-1110,1A,0,,,1,Dad on lower branch mostly hidden behind trunk
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1050,1A,1A,In nest,,1,Mom & JR in nest
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1104,1A,1A,In nest,,1,JR standing on side of nest moving around - Mom supervising
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1108,1A,1A,On nest,,1,JR feeding itself - Mom on side of nest facing N
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1115,1A,1A,On nest,,1,Mom on side of nest facing N - JR must be napping
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1125-1214,1A,1A,On nest,,1,Mom on side of nest
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1217-1235,1A,0,,,1,Now on look out branch - she must be wet - looking E preening feathers
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1240,1A,0,,,1,Mom still on branch in sun - drying off & preening her feathers - very alert to N
5/27/2017,West Nest 2,NNE,H,Good,Steve Hill,68,10,NE,0,0,Binoc's/Scope,1050,1250,1250,1A,0,,,1,Mom still on branch - never saw Dad - have not seen JR since 1108 - long nap - tough to see for leaves
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1115,0A,0,,,1,JR alone in nest moving sticks around
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1132-1145,0A,0,,,1,Still alone moved behind tree - can only see his head
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1153,0A,0,,,1,1A calling out in vacinity of nest - maybe on brnch behind nest - JR still visible in nest
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1200,0A,0,,,1,JR in nest facing E
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1206,0A,0,,,1,JR in nest facing E - there must be an adult on a branch we can't see - we hear it calling 
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1216,0A,0,,,1,JR in nest - flexing its wings
5/29/2017,West Nest 2,NNE,H,Good,Both Hills,82,15,SW,0,40,Binoc's/Scope,1115,1220,1210,0A,0,,,1,JR in nest napping facine E in sun
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1310-1325,1A,0,,,1,Jr in nest - Mom on look out branch looking N
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1335,1A,0,,,1,Jr occasionally stretching wings 
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1341,1A,0,,,1,Jr walking around in nest flapping wings & preening - Jr beak is showing signs of yellow
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1346,1A,0,,,1,Jr eatiting from E side of nest - Mom on look out branch 
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1350,1A,0,,,1,Jr is getting big - Mom looks pretty rough
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1400,1A,0,,,1,Jr in nest - Mom on look out branch - very noisy just behind me
5/31/2017,West Nest 2,NNE,H,Good,Steve Hill,75,18,W,0,50,Binoc's/Scope,1310,1410,1410,1A,0,,,1,Jr in nest - Mom on branch - JR facing E in E end of nest
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1520,0A,0,,,1,Jr walking around in/on nest
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1523,1A,0,,,1,1A on look out branch - JR still walking around in/on nest
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1526,1A,0,,,1,1A on branch
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1528,0A,0,,,1,1A flew away - Jr disappeared
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1533,0A,0,,,1,Jr down in net - maybe eating on W end of nest
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1540-1548,1A,0,,,1,Mom on W look out branch
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1553,2A,1A,,,1,Dad w/food - Mom on branch - Dad eating - Jr on W end of nest - Dad feeding it
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1600,1A,1A,,,1,Dad flew away - Mom & Jr both eating - Jr's wings are getting big - when stretching it hits Mom on her back - Jr occasionally eating
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1610,1A,1A,,,1,Jr down in nest - Mom on edge of nest looking N
6/4/2017,West Nest 2,NNE,H,Good,Steve Hill,80,18,,0,60,Binoc's/Scope,1520,1635,1620-1635,1A,1A,,,1,Mom on side of nest looking N
6/6/2017,West Nest 2,NNE,H,Good,Steve Hill,64,18,NNW,0,90,Binoc's/Scope,1645,1700,1645-1700,2A,1A,,,1,Mom on look out branch - Dad eating & feeding JR 
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1500,1A,1A,,,1,Both walking around in nest eating - Mom feeding Jr - Jr eating on its own
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1515,1A,1A,,,1,Jr in W end of nest - Mom on edge of nest looking S
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1525,1A,1A,,,1,Mom sitting in nest - Jr down in nest
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1527,2A,1A,,,1,Mom sitting in nest - Jr down in nest - Dad on W look out branch
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1530,2A,0,,,1,Jr not visible - Mom in upper look out branch - Dad on W look out branch
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1531,1A,1A,,,1,Mom flew off - Jr standing up in nest - Dad on W look out branch
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1535-1545,1A,0,,,1,Jr standing in nest eating - Dad on W look out branch
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1550-1600,1A,0,,,1,Jr standing in nest - Dad on W look out branch
6/11/2017,West Nest 2,NNE,H,Good,Steve Hill,90,15,SW,0,0,Binoc's/Scope,1500,1600,1500-1600,1A,1A,,,1,Jr laying on side of nest - Mom showed up w/food but wouldn't share - Mom went to branch - Jr jumping up/down flapping wings - Jr climbed up on branch
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1530-1545,1A,0,,,1,Mom on side of nest eating - Jr on branch looking E
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1550-1600,1A,0,,,1,Mom on look out branch - Jr on branch looking NE
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1610,1A,0,,,1,Mom on look out branch - Jr picked up fish - moved it & began eating
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1611,1A,1A,,,1,Both eating
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1616,1A,1A,,,1,Jr watching Mom eat
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1621,1A,1A,,,1,Mom working on nest - Jr cleaning up leftovers
6/22/2017,West Nest 2,NNE,BR,Good,Steve Hill,92,16,SSE,0,40,Binoc's/Scope,1530,1630,1626-1630,0A,0,,,1,Jr on it's usuallook out branch - Mom flew off
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1300,0A,0,,,1,Jr on branch facing N
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1306,0A,0,,,1,Jr used it's wings to get off the branch & into the nest
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1325,2A,2A,,,1,Mom & Dad w/food - whole family for lunch- Dad sharing w/Jr
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1330,2A,1A,,,1,Dad took his fish up on branch to eat - Jr & Mom in nest eating - Mom feeding Jr fish
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1337-1341,1A,1A,,,1,Dad flew away - Mom eating & feeding JR
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1347,1A,1A,,,1,Mom eating not feeding Jr 
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1350,1A,1A,,,1,Mom on edge of nest looking N - Jr in nest -Mom climbed onto branch
6/26/2017,West Nest 2,NNE,BR,Good,Steve Hill,70,15,W,0,80,Binoc's/Scope,1300,1400,1353-1400,0A,0,,,1,Jr down in nest - Mom flew away
7/2/2017,West Nest 2,NNE,BR,Good,Steve Hill,82,15,W,0,0,Binoc's/Scope,1430,1530,1430-1450,1A,0,,,1,Mom on look out branch - Jr in nest
7/2/2017,West Nest 2,NNE,BR,Good,Steve Hill,82,15,W,0,0,Binoc's/Scope,1430,1530,1500-1515,1A,0,,,1,Mom on branch - Jr head on side of nest sleeping
7/2/2017,West Nest 2,NNE,BR,Good,Steve Hill,82,15,W,0,0,Binoc's/Scope,1430,1530,1530,0A,0,,,1,Mom flew away - Jr in nest looking towards the N - Jr now has the coloring of an immature
7/5/2017,West Nest 2,NNE,BR,Good,Steve Hill,80,10,NE,0,0,Binoc's/Scope,1220,1420,1220-1340,0A,0,,,1,Jr on N edge of nest sleeping - very tough to see
7/5/2017,West Nest 2,NNE,BR,Good,Steve Hill,80,10,NE,0,0,Binoc's/Scope,1220,1420,1345,0A,0,,,1,Moved to W end of nest to eat - flapped it's wings while moving up on the look out branch
7/5/2017,West Nest 2,NNE,BR,Good,Steve Hill,80,10,NE,0,0,Binoc's/Scope,1220,1420,1350,0A,0,,,1,Jr moved to branch W of nest - trying to fly into the wind - not quit enough lift
7/5/2017,West Nest 2,NNE,BR,Good,Steve Hill,80,10,NE,0,0,Binoc's/Scope,1220,1420,1352,0A,0,,,1,Jr sitting on small branch behind a tree trunk
7/5/2017,West Nest 2,NNE,BR,Good,Steve Hill,80,10,NE,0,0,Binoc's/Scope,1220,1420,1400-1420,0A,0,,,1,Jr sitting on small branch W of nest
7/6/2017,West Nest 2,NNE,BR,Good,Steve Hill,78,0,,0,0,Binoc's/Scope,1015,1215,1015-1100, A,0,,,1,Jr on branch W & above nest - can hear Adult occasionally calling - Jr leans forward as if to fly but doesn't
7/6/2017,West Nest 2,NNE,BR,Good,Steve Hill,78,0,,0,0,Binoc's/Scope,1015,1215,1120,0A,0,, ,1,Jr on branch W & above nest
7/6/2017,West Nest 2,NNE,BR,Good,Steve Hill,78,0,,0,0,Binoc's/Scope,1015,1215,1145-1215,0A,0,,,1,Jr roosting on branch W & above nest
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1000,0A,0,,,1,Jr ackwardly moving around on nest -moving sticks - then on look out branch
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1005,1A,1A,,,1,Mom is back - Jr down in nest
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1020,1A,0,,,1,Mom on branch above nest - Jr eating something on E end of nest
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1033,1A,0,,,1,Mom on branch above nest - Jr on E end of nest looking E - occasionally eating
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1104,1A,1A,,,1,Mom in nest eating - Jr on look out branch
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1114,1A,1A,,,1,Mom in nest - Jr on branch
7/8/2017,West Nest 2,NNE,BR,Good,Steve Hill,72,5,,0,60,Binoc's/Scope,1000,1130,1130,1A,0,,,1,Jr down in nest - pushed Mom off onto branch & she flew away - Jr eating on E end of nest
7/10/2017,West Nest 2,NNE,F,Good,Steve Hill,67,10,SSW,100,100,Binoc's/Scope,1100,1145,1100-1145,0A,0,,,0,No birds in or near nest - went to base of tree and still so nothing
1/28/2018,West,NNE,,Good,Steve Hill,45,0,0,0,0,Binoc's/Scope,1200,1300,1200,0,0,,,,No eagles @ nest site/no activity observed
1/28/2018,West,NNE,,Good,Steve Hill,45,10,,,,,,,1300,0,0,,,,No eagles @ nest site
1/31/2018,West,NNE,,Good,Steve Hill,42,20,SW,0,80,Binoc's/Scope,1530,1600,1530,0,0,,,,No eagles @ nest site
1/31/2018,West,NNE,,Good,Steve Hill,42,20,,,,,,,1540,1A,0,,,,On branch above nest
1/31/2018,West,NNE,,Good,Steve Hill,42,20,,,,,,,1549,1A,,,,,Flew away
1/31/2018,West,NNE,,Good,Steve Hill,42,20,SW,0,80,Binoc's/Scope,1530,1600,1600,0,0,,,,No eagles @ nest site
2/3/2018,West,NNE,Building,Good,Steve Hill,31,10,SSW,0,100,Binoc's/Scope,1515,1545,1515,1J,0,,,,Flew away just as I arrived on site
2/3/2018,West,NNE,,Good,Steve Hill,27,10,,,,,,,1545,0,0,,,,No birds present
2/12/2018,West,NNE,Building,Good,Steve Hill,25,10,NNW,0,0,Binoc's/Scope,1100,1200,1100,0,0,,,,
2/12/2018,West,NNE,,Good,Steve Hill,25,10,,,,,,,1105,1A/2J,0,,,,1A landed in tree E of nest 2J flew from tree 300' W of nest
2/12/2018,West,NNE,,Good,Steve Hill,25,10,,,,,,,1110,0,0,,,,1A flew away
2/12/2018,West,NNE,Building,Good,Steve Hill,25,10,NNW,0,0,Binoc's/Scope,1100,1200,1125,1A,0,,,,1A landed in same tree 50' E of nest then flew away
2/12/2018,West,NNE,,Good,Steve Hill,35,12,,,,,,,1200,0,0,,,,
2/15/2018,West,NNE,Building/Guarding,Good,Em,55,13,SW,0,100,"Vortex Spotting Scope, Cannon Powershot full digital",1010,1112,1010,1A,1,"Standing/squatting in nest, preening, opening/closing beak",,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1020,2A,2,"Another A shows up with some brown mottling, begins shifting nest material",,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1023,2A,1,"First A flies inland, not far from spotting location, perches in tree",,,
2/15/2018,West,NNE,Building/Guarding,Good,Em,55,13,SW,0,100,"Vortex Spotting Scope, Cannon Powershot full digital",1010,1112,1025,1A,0,Mottled A flies off northward,,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1026,0,0,"First A flies S of RR tracks, toward estuary",,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1040,1JP,1JP,1JP (completely brown) shows up W of nest and messes with nest material,,,
2/15/2018,West,NNE,Building/Guarding,Good,Em,55,13,SW,0,100,"Vortex Spotting Scope, Cannon Powershot full digital",1010,1112,1042,"1A, 1JP",1JP,"First A comes back calling, lands SE of nest in tree near spotting scope",,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1045,"1A, 1JP",1JP ,JP hops to side of nest,,,
2/15/2018,West,NNE,,Good,Em,55,13,,,,,,,1100,"1A, 1JP",1JP,First A flies to base of nest tree calling. JP does not react,,,
2/15/2018,West,NNE,Building/Guarding,Good,Em,55,13,SW,0,100,"Vortex Spotting Scope, Cannon Powershot full digital",1010,1112,1104,"1A, 2JP",1JP,"another JP shows up directly to east of nest, calling",,,
2/15/2018,West,NNE,,Good,Em,44,12,,,,,,,1110,"3A, 2JP",1JP ,"lots of calling, A and JP flying near nest. JP remaining on nest. 2A land inland",,,
2/16/2018,West,NNE,Building,Good,Steve Hill,34,12,N,0,100,Binoc's/Scope,1430,1530,1430,1A,0,On side of nest,,,
2/16/2018,West,NNE,,Good,Steve Hill,34,12,,,,,,,1435,2A,0,"On side of nest, on branch above nest",,,
2/16/2018,West,NNE,,Good,Steve Hill,34,12,,,,,,,1450,1A,0,On side of nest,,,
2/16/2018,West,NNE,Building,Good,Steve Hill,34,12,N,0,100,Binoc's/Scope,1430,1530,1453,2A,0,On side of nest,,,2nd A brought back stick for nest
2/16/2018,West,NNE,,Good,Steve Hill,56,12,,,,,,,1510-1530,0,0,,,,Both flew North
2/20/2018,West,NNE,Protecting,Good,Mary Hill,68,10,SW,0,90,Binoc's/Scope,1040,1135,1040,2A,0,On branch above nest,,,
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1046,2A,1A,On edge of nest,,,"1A on branch, 1A on nest edge"
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1047,1A,1A,On edge of nest,,,1A flew off to East
2/20/2018,West,NNE,Protecting,Good,Mary Hill,68,10,SW,0,90,Binoc's/Scope,1040,1135,1103,1A,0,On branch above nest,,,
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1108,1A/1J,0,On branch,,,1J flew by nest West to East
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1111,2A/1J,0,On branch,,,"1J flew into cove, came back and tried to land on nest, 1A came back at same time and both A's chased 1J off"
2/20/2018,West,NNE,Protecting,Good,Mary Hill,68,10,SW,0,90,Binoc's/Scope,1040,1135,1113,2A,0,On branch,,,Both on branch above nest
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1117,1A,0,On branch,,,1A flew West
2/20/2018,West,NNE,,Good,Mary Hill,68,10,,,,,,,1119,2A/1J,1A,On edge of nest,,,"1A came back w/something in talons and put in nest, other 1A flew West"
2/20/2018,West,NNE,Guarding,Good,Mary Hill,68,10,SW,0,90,Binoc's/Scope,1040,1135,1135,1A,1A,On branch,,,On branch above nest
2/25/2018,West,NNE,Guarding,Good,Mary Hill,45,22,NNW,0,20,Binoc's/Scope,1309,1425,1309,2A,1A,On edge of nest,,,"1A on branch to East, 1A on edge of nest"
2/25/2018,West,NNE,,Good,Mary Hill,45,22,,,,,,,1324,1A,1A,On edge of nest,,,1A flew North over estuary
2/25/2018,West,NNE,,Good,Mary Hill,45,22,,,,,,,1325,2A,1A,On edge of nest,,,"1A came back brought food, both on edge of nest"
2/25/2018,West,NNE,Guarding,Good,Mary Hill,45,22,NNW,0,20,Binoc's/Scope,1309,1425,1328,2A,1A,On edge of nest,,,"1A on branch above, 1A eating"
2/25/2018,West,NNE,,Good,Mary Hill,45,22,,,,,,,1334,2A,1A,On edge of nest,,,"1A that was eating now on branch, other 1A eating"
2/25/2018,West,NNE,,Good,Mary Hill,45,22,,,,,,,1343,1A,0,On branch,,,"1A flew West, other 1A on branch"
2/25/2018,West,NNE,Guarding,Good,Mary Hill,45,22,NNW,0,20,Binoc's/Scope,1309,1425,1344,0,0,,,,"1A flew West, no birds at nest"
2/25/2018,West,NNE,,Good,Mary Hill,39,11,,,,,,,1401-1425,0,0,,,,Still no birds at nest
2/25/2018,West,NNE,Guarding ,Good,S. Hill,34,11,SSW,0,100,15-45x Scope,1410,1510,1410,1A,0,"Female on side of nest, ""housekeeping""",,,"No observation times given, just start and end time"
2/27/2018,West,NNE,Incubating,Good,Mary Hill,56,17,SW,0,0,Binoc's/Scope,1354,1500,1354,1A,1A,In nest,1,,1A sitting in nest
2/27/2018,West,NNE,,Good,,56,17,,,,,,,1407-1420,1A,1A,In nest,1,,"1A standing in nest looking West, nest in sun"
2/27/2018,West,NNE,,Good,,56,17,,,,,,,1428,1A/1J,1A,In nest,1,,1J flew close to nest then off
2/27/2018,West,NNE,Incubating,Good,Mary Hill,56,17,SW,0,0,Binoc's/Scope,1354,1500,1436,1A,1A,In nest,1,,1A still standing in nest looking around
2/27/2018,West,NNE,,Good,,56,17,,,,,,,1451,2A,1A,On edge of nest,1,,"1A landed on nest edge, 1A in nest moved to branch then flew"
2/27/2018,West,NNE,,Good,,56,17,,,,,,,1452,1A,1A,In nest,1,,1A moving something around in nest
2/27/2018,West,NNE,Incubating,Good,Mary Hill,56,17,SW,0,0,Binoc's/Scope,1354,1500,1456,1A,1A,In nest,1,,1A moving sticks around
2/27/2018,West,NNE,,Good,,46,13,,,,,,,1459,1A,1A,In nest,1,,1A sitting in nest
3/4/2018,West,NNE,Incubating,Good,Mary Hill,36,12,NNE,0,0,Binoc's/Scope,1252,1400,1252,1A,1A,In nest,1,,"1A sitting in nest facing SE, behind branch only head visible, no other eagles in sight"
3/4/2018,West,NNE,,Good,,36,12,,,,,,,1332,1A,1A,In nest,1,,"Now in shadow of branch, really hard to see, still no other"
3/4/2018,West,NNE,,Good,,36,12,,,,,,,1341,1A,1A,In nest,1,,Spotted 3A in trees in Eagle cove
3/4/2018,West,NNE,Incubating,Good,Mary Hill,36,12,NNE,0,0,Binoc's/Scope,1252,1400,1352,1A,1A,In nest,1,,1A from cove flew by nest towards West
3/7/2018,West,NNE,Incubating,Good,Mary Hill,35,15,WSW,0,100,Binoc's/Scope,1247,1330,1247,1A,1A,In nest,1,,"1A facing SE, 1A in tree in Eagle cove, 4? Flying over cove"
3/7/2018,West,NNE,,Good,,35,15,,,,,,,1301,2A,1A,In nest,1,,"2nd A landed on branch above nest, came from direction of cove"
